event_id,customer_id,date,event_type
4094,118,2024-06-27,visita
4095,291,2024-06-18,click
4096,120,2024-05-06,click
4097,244,2025-08-05,click
4098,189,2025-02-04,click
4099,83,2024-02-23,click
4100,79,2024-04-22,carrito
4101,313,2025-04-06,visita
4102,17,2025-02-24,carrito
4103,373,2024-06-14,visita
4104,510,2025-07-10,click
4105,474,2024-09-18,click
4106,71,2024-08-23,visita
4107,339,2025-08-27,click
4108,140,2025-02-20,carrito
4109,490,2025-03-30,visita
4110,768,2024-11-29,visita
4111,82,2024-01-23,visita
4112,568,2025-04-28,visita
4113,169,2025-06-18,visita
4114,159,2024-03-01,checkout
4115,120,2025-08-13,click
4116,603,2025-09-11,checkout
4117,557,2025-07-28,click
4118,737,2025-08-13,visita
4119,31,2024-05-20,visita
4120,168,2025-02-01,carrito
4121,475,2025-04-20,visita
4122,377,2024-04-02,click
4123,712,2024-11-04,visita
4124,342,2024-08-15,visita
4125,275,2024-07-04,click
4126,564,2024-10-12,visita
4127,391,2025-03-28,visita
4128,550,2025-02-21,visita
4129,328,2024-03-30,visita
4130,723,2025-04-24,visita
4131,35,2025-04-30,carrito
4132,709,2024-05-05,visita
4133,561,2025-08-16,carrito
4134,441,2025-05-07,click
4135,213,2024-02-05,visita
4136,785,2024-07-04,carrito
4137,544,2025-05-12,click
4138,102,2024-01-08,click
4139,215,2024-12-23,visita
4140,486,2025-04-15,visita
4141,37,2024-12-29,checkout
4142,222,2024-02-29,visita
4143,40,2024-03-04,visita
4144,387,2025-07-13,visita
4145,162,2024-12-15,visita
4146,247,2024-08-19,click
4147,441,2024-08-02,visita
4148,393,2025-06-21,visita
4149,356,2024-06-16,visita
4150,342,2024-07-28,visita
4151,6,2024-11-24,visita
4152,403,2024-07-24,visita
4153,124,2024-08-11,carrito
4154,504,2025-04-13,visita
4155,458,2025-02-19,visita
4156,791,2024-02-15,click
4157,427,2025-02-11,visita
4158,244,2024-09-08,visita
4159,394,2024-11-21,visita
4160,110,2024-06-19,soporte
4161,161,2024-03-18,checkout
4162,410,2024-11-07,visita
4163,143,2024-01-23,click
4164,398,2024-11-20,visita
4165,287,2024-10-10,visita
4166,100,2024-07-24,click
4167,558,2024-12-06,visita
4168,105,2025-07-13,visita
4169,553,2024-03-14,visita
4170,459,2024-03-12,click
4171,628,2024-06-09,carrito
4172,121,2024-09-28,click
4173,740,2025-08-21,click
4174,529,2025-04-28,checkout
4175,226,2024-06-19,visita
4176,19,2024-06-15,click
4177,109,2024-01-26,carrito
4178,312,2025-09-11,click
4179,285,2024-10-19,visita
4180,126,2024-05-23,visita
4181,565,2025-03-30,visita
4182,393,2025-04-26,click
4183,746,2025-07-14,visita
4184,45,2024-06-15,soporte
4185,556,2024-06-14,click
4186,783,2024-11-19,click
4187,5,2024-11-28,checkout
4188,789,2024-01-26,visita
4189,640,2024-04-17,carrito
4190,352,2025-03-01,visita
4191,501,2025-07-10,visita
4192,490,2024-12-28,visita
4193,353,2025-07-23,checkout
4194,410,2025-03-21,click
4195,653,2024-08-22,visita
4196,22,2025-08-17,click
4197,559,2024-05-25,carrito
4198,652,2025-03-29,visita
4199,719,2024-07-18,visita
4200,38,2024-02-23,soporte
4201,511,2025-02-16,visita
4202,323,2024-08-29,visita
4203,717,2024-01-25,click
4204,522,2024-08-16,click
4205,315,2025-02-18,visita
4206,784,2024-12-03,visita
4207,509,2024-03-16,carrito
4208,398,2024-07-24,click
4209,278,2025-07-13,visita
4210,793,2024-09-10,visita
4211,413,2024-10-29,visita
4212,189,2025-01-12,visita
4213,343,2025-01-06,visita
4214,5,2024-03-24,checkout
4215,763,2024-11-18,visita
4216,44,2025-05-31,click
4217,78,2024-11-28,visita
4218,228,2025-03-16,carrito
4219,102,2024-05-23,click
4220,504,2024-08-17,visita
4221,166,2025-03-30,visita
4222,697,2024-06-21,visita
4223,610,2024-04-18,click
4224,333,2025-01-21,visita
4225,300,2025-08-12,click
4226,379,2025-08-14,visita
4227,71,2025-08-21,click
4228,611,2024-05-17,visita
4229,339,2025-03-23,carrito
4230,643,2024-06-30,visita
4231,348,2024-11-23,visita
4232,449,2024-04-29,checkout
4233,382,2024-04-19,visita
4234,364,2025-01-12,click
4235,695,2024-01-04,visita
4236,705,2024-09-14,carrito
4237,260,2025-01-06,visita
4238,496,2024-02-06,visita
4239,269,2025-07-15,visita
4240,466,2025-08-19,click
4241,32,2024-04-15,click
4242,530,2025-03-23,visita
4243,32,2024-02-20,visita
4244,716,2025-02-06,carrito
4245,218,2024-04-05,visita
4246,46,2025-06-17,visita
4247,795,2025-04-15,visita
4248,246,2024-02-06,visita
4249,554,2024-06-15,visita
4250,778,2025-05-07,click
4251,411,2025-06-30,click
4252,620,2024-04-15,visita
4253,767,2025-04-05,click
4254,701,2024-09-13,visita
4255,253,2025-08-04,click
4256,447,2024-12-16,visita
4257,138,2024-08-29,visita
4258,344,2024-05-21,click
4259,186,2024-12-30,visita
4260,256,2025-01-02,visita
4261,108,2025-05-06,visita
4262,8,2025-02-02,click
4263,44,2024-11-28,carrito
4264,366,2024-09-29,click
4265,546,2024-10-14,visita
4266,798,2024-05-25,soporte
4267,455,2025-05-13,visita
4268,389,2024-02-01,visita
4269,360,2025-04-25,click
4270,342,2025-06-10,carrito
4271,589,2025-06-13,click
4272,379,2025-07-15,visita
4273,396,2024-05-26,visita
4274,327,2024-10-27,visita
4275,144,2025-03-25,visita
4276,133,2024-01-04,carrito
4277,330,2024-11-20,checkout
4278,220,2025-06-04,click
4279,337,2024-12-28,visita
4280,547,2025-06-09,click
4281,566,2024-02-05,carrito
4282,24,2024-09-14,click
4283,69,2025-01-29,checkout
4284,147,2025-02-07,click
4285,649,2024-05-29,visita
4286,87,2024-02-01,visita
4287,83,2025-07-27,click
4288,219,2024-07-17,checkout
4289,499,2025-03-07,carrito
4290,603,2024-08-17,visita
4291,150,2024-11-18,visita
4292,673,2025-05-15,visita
4293,452,2024-01-06,visita
4294,29,2024-01-18,click
4295,120,2024-08-01,click
4296,628,2024-02-11,carrito
4297,155,2024-12-07,carrito
4298,752,2024-05-27,carrito
4299,571,2025-01-02,visita
4300,509,2024-11-02,click
4301,643,2025-05-15,carrito
4302,559,2024-11-24,click
4303,676,2024-02-01,visita
4304,146,2024-06-06,visita
4305,605,2025-04-27,carrito
4306,295,2025-06-24,visita
4307,32,2025-01-20,visita
4308,312,2024-03-14,visita
4309,704,2024-08-11,carrito
4310,226,2025-09-14,visita
4311,657,2024-02-11,visita
4312,589,2024-06-29,visita
4313,24,2025-08-18,soporte
4314,600,2024-08-18,visita
4315,549,2025-02-20,click
4316,234,2024-05-18,visita
4317,520,2024-11-03,carrito
4318,209,2025-06-25,visita
4319,793,2024-01-26,visita
4320,453,2025-06-25,visita
4321,32,2024-03-26,soporte
4322,352,2025-05-30,visita
4323,256,2025-06-07,visita
4324,521,2025-05-02,visita
4325,708,2025-07-30,visita
4326,317,2024-08-07,click
4327,705,2024-07-01,click
4328,561,2024-09-02,click
4329,168,2025-01-29,click
4330,340,2024-06-21,click
4331,629,2025-06-23,carrito
4332,520,2024-07-28,visita
4333,374,2024-10-31,click
4334,548,2024-04-01,visita
4335,364,2024-06-02,visita
4336,655,2024-11-30,visita
4337,726,2024-06-10,visita
4338,324,2025-03-20,visita
4339,9,2025-05-12,visita
4340,489,2025-03-20,visita
4341,665,2025-07-05,click
4342,218,2024-10-24,visita
4343,683,2025-02-10,checkout
4344,639,2024-03-08,visita
4345,409,2024-08-15,carrito
4346,594,2024-03-25,visita
4347,719,2025-05-14,click
4348,742,2024-08-14,click
4349,97,2025-07-01,click
4350,421,2024-02-22,click
4351,518,2024-10-05,click
4352,642,2024-10-02,visita
4353,550,2024-10-03,visita
4354,334,2025-01-01,visita
4355,376,2024-11-05,visita
4356,658,2025-04-03,click
4357,177,2024-04-13,carrito
4358,495,2024-08-23,carrito
4359,596,2024-08-19,visita
4360,110,2024-05-28,visita
4361,124,2024-07-23,click
4362,677,2024-10-19,visita
4363,348,2025-09-10,visita
4364,188,2024-06-04,visita
4365,98,2024-03-06,click
4366,91,2024-03-19,visita
4367,577,2024-01-05,click
4368,128,2025-08-10,click
4369,682,2025-03-30,carrito
4370,780,2025-05-15,carrito
4371,658,2025-03-02,checkout
4372,460,2024-09-18,click
4373,368,2024-08-11,visita
4374,27,2025-05-11,visita
4375,499,2025-06-23,visita
4376,66,2025-06-01,checkout
4377,629,2025-07-16,carrito
4378,96,2024-12-08,visita
4379,734,2025-03-17,visita
4380,358,2025-06-07,carrito
4381,661,2024-04-13,visita
4382,406,2024-07-25,visita
4383,446,2024-07-23,visita
4384,18,2025-08-16,visita
4385,141,2024-10-12,visita
4386,668,2024-01-02,visita
4387,575,2024-10-16,visita
4388,88,2024-02-16,visita
4389,383,2024-08-30,click
4390,641,2025-07-15,carrito
4391,618,2024-05-20,checkout
4392,710,2024-10-13,checkout
4393,376,2025-03-07,visita
4394,589,2025-08-02,visita
4395,507,2024-05-15,checkout
4396,520,2025-05-04,visita
4397,145,2024-07-23,visita
4398,239,2025-06-15,visita
4399,709,2025-02-10,visita
4400,798,2024-08-23,visita
4401,284,2025-03-10,checkout
4402,286,2024-11-23,visita
4403,337,2024-02-24,click
4404,547,2025-08-04,visita
4405,739,2025-04-11,click
4406,485,2024-08-11,visita
4407,115,2024-02-22,click
4408,762,2024-08-16,visita
4409,761,2025-07-14,visita
4410,8,2025-01-12,carrito
4411,334,2024-12-06,soporte
4412,578,2025-03-22,visita
4413,673,2024-01-13,click
4414,686,2025-01-29,checkout
4415,698,2025-07-09,visita
4416,9,2024-01-02,visita
4417,665,2024-06-16,click
4418,387,2024-07-20,checkout
4419,688,2024-03-30,visita
4420,169,2025-03-19,carrito
4421,722,2025-04-30,click
4422,712,2024-09-06,visita
4423,82,2024-11-08,click
4424,787,2025-07-03,carrito
4425,128,2025-03-27,click
4426,420,2025-02-15,carrito
4427,71,2024-02-09,visita
4428,184,2024-09-14,visita
4429,396,2025-09-07,visita
4430,309,2025-05-23,visita
4431,323,2024-01-15,click
4432,588,2024-03-25,carrito
4433,520,2024-04-01,visita
4434,586,2025-04-10,soporte
4435,70,2024-10-16,visita
4436,337,2024-12-03,visita
4437,247,2024-09-05,soporte
4438,196,2024-10-11,visita
4439,457,2025-07-10,carrito
4440,360,2025-07-04,checkout
4441,32,2024-07-27,visita
4442,166,2024-01-22,visita
4443,330,2024-08-09,visita
4444,14,2024-10-17,visita
4445,330,2024-12-05,visita
4446,180,2024-07-21,checkout
4447,406,2024-06-09,visita
4448,679,2025-02-25,visita
4449,318,2024-05-02,visita
4450,561,2025-03-08,carrito
4451,142,2025-06-06,visita
4452,212,2024-03-03,visita
4453,478,2024-03-28,visita
4454,725,2024-09-11,visita
4455,163,2024-07-05,visita
4456,291,2025-07-22,click
4457,330,2024-03-03,click
4458,5,2025-06-07,visita
4459,265,2024-05-09,visita
4460,782,2024-11-28,visita
4461,731,2024-10-05,visita
4462,526,2025-01-28,carrito
4463,634,2025-01-15,visita
4464,730,2025-03-23,visita
4465,668,2025-09-15,visita
4466,597,2024-05-24,visita
4467,771,2024-06-01,carrito
4468,211,2024-11-08,visita
4469,501,2024-10-26,click
4470,97,2024-05-25,click
4471,438,2024-10-10,click
4472,28,2024-09-18,visita
4473,547,2025-03-29,visita
4474,277,2024-11-26,click
4475,214,2025-08-24,click
4476,228,2025-03-05,click
4477,146,2024-04-28,carrito
4478,244,2024-11-11,visita
4479,77,2024-01-17,visita
4480,564,2024-06-12,carrito
4481,53,2024-07-19,visita
4482,800,2025-08-12,click
4483,770,2025-06-10,click
4484,549,2024-08-06,visita
4485,631,2024-04-01,click
4486,625,2025-06-25,visita
4487,582,2024-05-26,visita
4488,770,2025-07-06,visita
4489,235,2024-06-02,visita
4490,34,2025-03-27,click
4491,115,2024-03-18,visita
4492,787,2025-03-10,carrito
4493,668,2024-12-21,visita
4494,361,2024-08-06,visita
4495,304,2024-03-23,visita
4496,447,2024-03-02,click
4497,6,2024-04-29,visita
4498,106,2025-04-20,click
4499,466,2024-07-15,visita
4500,553,2024-12-20,visita
4501,240,2024-09-30,visita
4502,241,2024-03-22,carrito
4503,307,2024-01-22,visita
4504,57,2025-08-12,click
4505,277,2025-01-28,visita
4506,610,2025-04-27,click
4507,427,2024-02-06,carrito
4508,312,2024-08-20,carrito
4509,87,2025-03-20,visita
4510,441,2025-08-19,visita
4511,275,2025-03-08,visita
4512,147,2024-04-19,checkout
4513,681,2024-08-11,visita
4514,522,2025-05-23,visita
4515,450,2024-06-10,visita
4516,176,2024-07-11,carrito
4517,429,2024-10-22,click
4518,467,2024-02-21,checkout
4519,110,2025-08-03,visita
4520,678,2025-04-24,click
4521,244,2025-05-02,visita
4522,59,2024-06-21,visita
4523,536,2024-05-29,visita
4524,745,2024-01-30,visita
4525,196,2024-04-15,click
4526,193,2024-12-19,carrito
4527,728,2024-10-24,visita
4528,698,2024-12-08,click
4529,674,2025-02-27,click
4530,136,2024-07-08,visita
4531,75,2025-07-11,visita
4532,547,2024-05-05,click
4533,205,2024-12-30,visita
4534,635,2024-06-04,click
4535,584,2025-07-10,visita
4536,387,2024-07-15,click
4537,780,2025-04-27,visita
4538,484,2024-12-11,carrito
4539,376,2025-03-28,visita
4540,475,2025-06-28,carrito
4541,108,2025-07-03,visita
4542,441,2024-06-15,visita
4543,70,2025-01-01,visita
4544,174,2025-04-14,visita
4545,471,2025-09-12,visita
4546,247,2025-05-23,visita
4547,492,2025-01-07,visita
4548,656,2024-12-21,checkout
4549,140,2024-11-23,click
4550,634,2025-08-21,click
4551,696,2025-05-08,visita
4552,514,2024-06-06,visita
4553,466,2025-01-16,click
4554,358,2025-04-02,visita
4555,329,2024-03-06,visita
4556,607,2025-02-11,visita
4557,454,2024-09-27,carrito
4558,411,2024-08-25,checkout
4559,13,2024-01-03,visita
4560,704,2024-02-17,checkout
4561,220,2025-07-07,click
4562,134,2024-09-17,visita
4563,731,2024-09-17,visita
4564,545,2025-07-08,visita
4565,4,2025-08-04,click
4566,65,2024-01-17,visita
4567,484,2025-09-03,click
4568,744,2024-06-18,visita
4569,520,2024-09-20,click
4570,443,2025-01-09,carrito
4571,280,2024-11-22,visita
4572,454,2024-04-19,visita
4573,374,2025-02-12,visita
4574,1,2025-09-02,click
4575,6,2025-05-12,visita
4576,137,2025-04-13,visita
4577,206,2025-07-22,visita
4578,698,2024-11-12,click
4579,602,2024-04-03,visita
4580,740,2024-10-08,visita
4581,734,2024-07-25,visita
4582,784,2025-04-19,visita
4583,11,2024-12-13,visita
4584,625,2025-03-16,carrito
4585,127,2024-11-21,click
4586,118,2024-11-26,visita
4587,52,2025-07-14,carrito
4588,79,2024-08-18,visita
4589,416,2025-03-23,click
4590,748,2025-05-30,visita
4591,108,2025-05-30,carrito
4592,377,2025-02-04,visita
4593,768,2024-11-20,click
4594,22,2024-05-07,carrito
4595,499,2024-11-27,visita
4596,660,2025-08-17,visita
4597,585,2024-04-17,click
4598,88,2024-06-26,click
4599,675,2025-05-24,checkout
4600,396,2024-04-04,visita
4601,756,2024-10-25,visita
4602,255,2024-05-20,checkout
4603,601,2024-02-22,visita
4604,660,2024-07-18,checkout
4605,221,2025-02-23,visita
4606,382,2025-04-15,click
4607,184,2024-09-05,click
4608,694,2024-09-28,visita
4609,620,2024-03-11,soporte
4610,353,2024-03-28,visita
4611,728,2024-01-21,visita
4612,783,2024-08-21,visita
4613,181,2024-11-24,visita
4614,716,2025-02-02,visita
4615,516,2024-03-03,visita
4616,479,2024-01-27,visita
4617,508,2024-12-01,visita
4618,276,2025-08-01,visita
4619,550,2025-06-03,visita
4620,745,2025-08-28,carrito
4621,123,2024-07-16,click
4622,603,2025-08-05,carrito
4623,778,2024-02-27,visita
4624,276,2024-11-11,visita
4625,397,2024-09-20,visita
4626,768,2024-08-21,carrito
4627,496,2025-08-30,carrito
4628,61,2024-11-28,visita
4629,412,2024-04-17,visita
4630,303,2024-08-30,visita
4631,551,2024-02-25,carrito
4632,321,2025-07-03,visita
4633,429,2024-11-15,visita
4634,65,2025-07-02,carrito
4635,93,2025-03-25,visita
4636,279,2024-12-23,visita
4637,404,2024-09-05,visita
4638,72,2024-08-29,click
4639,477,2024-04-13,visita
4640,653,2024-05-11,visita
4641,390,2024-05-29,visita
4642,376,2024-04-05,visita
4643,476,2025-03-22,visita
4644,290,2025-06-23,carrito
4645,542,2024-09-16,click
4646,604,2025-05-22,visita
4647,798,2024-09-03,visita
4648,355,2024-03-13,visita
4649,739,2025-03-11,visita
4650,652,2025-05-31,visita
4651,63,2025-05-03,visita
4652,353,2025-08-19,checkout
4653,777,2024-06-24,click
4654,713,2025-01-17,visita
4655,656,2024-10-23,checkout
4656,184,2024-11-04,visita
4657,746,2025-06-16,visita
4658,396,2024-10-14,click
4659,481,2024-07-18,visita
4660,316,2024-06-19,visita
4661,405,2025-04-09,click
4662,433,2024-11-01,soporte
4663,736,2025-06-18,carrito
4664,451,2025-06-22,visita
4665,235,2025-04-04,visita
4666,325,2024-02-17,visita
4667,635,2024-02-04,carrito
4668,681,2024-06-02,visita
4669,261,2024-10-06,carrito
4670,331,2024-07-15,click
4671,323,2024-03-17,visita
4672,339,2024-05-13,visita
4673,363,2024-09-06,visita
4674,691,2024-06-03,click
4675,138,2024-12-13,click
4676,707,2025-03-04,visita
4677,379,2024-10-02,visita
4678,208,2024-05-13,visita
4679,392,2025-03-22,checkout
4680,513,2024-07-26,click
4681,92,2025-03-18,visita
4682,526,2024-08-10,visita
4683,768,2025-04-21,click
4684,619,2025-01-26,click
4685,227,2024-03-30,carrito
4686,26,2025-06-01,click
4687,494,2024-09-28,click
4688,82,2024-07-01,click
4689,418,2024-09-02,soporte
4690,200,2025-03-02,checkout
4691,330,2024-07-30,carrito
4692,118,2025-07-06,visita
4693,186,2025-03-19,visita
4694,391,2025-08-01,visita
4695,687,2024-11-06,click
4696,161,2025-03-20,visita
4697,726,2024-06-30,visita
4698,625,2024-11-08,click
4699,161,2024-10-20,visita
4700,78,2024-01-26,visita
4701,756,2025-02-04,visita
4702,223,2025-05-13,carrito
4703,168,2025-07-31,visita
4704,342,2024-04-12,visita
4705,466,2025-07-11,visita
4706,75,2024-04-22,visita
4707,125,2024-12-30,click
4708,369,2024-06-21,visita
4709,115,2024-02-05,click
4710,299,2024-07-11,carrito
4711,216,2025-06-11,visita
4712,314,2024-10-22,carrito
4713,478,2025-05-10,visita
4714,105,2024-10-26,click
4715,489,2024-12-24,checkout
4716,305,2024-10-21,carrito
4717,643,2025-04-19,visita
4718,211,2025-09-10,carrito
4719,183,2024-02-01,click
4720,385,2024-10-04,visita
4721,326,2024-10-27,visita
4722,618,2024-07-02,soporte
4723,491,2024-02-24,carrito
4724,605,2025-02-26,visita
4725,401,2024-11-12,visita
4726,289,2024-03-02,click
4727,39,2025-02-13,visita
4728,705,2024-01-22,visita
4729,677,2024-04-16,visita
4730,147,2025-09-09,carrito
4731,449,2025-09-12,checkout
4732,554,2025-05-08,click
4733,472,2024-02-12,visita
4734,454,2024-04-21,soporte
4735,761,2025-05-13,checkout
4736,108,2024-06-09,carrito
4737,330,2024-09-13,click
4738,739,2025-02-28,click
4739,94,2025-04-18,click
4740,279,2024-10-12,click
4741,234,2024-12-26,visita
4742,614,2025-02-07,visita
4743,63,2024-07-28,visita
4744,730,2024-03-04,visita
4745,80,2025-05-07,visita
4746,322,2025-07-25,visita
4747,726,2025-04-06,visita
4748,641,2025-07-18,visita
4749,690,2024-02-17,visita
4750,567,2025-01-28,visita
4751,315,2024-06-10,checkout
4752,522,2024-12-04,visita
4753,415,2025-06-14,visita
4754,129,2025-09-13,visita
4755,596,2025-02-22,visita
4756,351,2024-04-28,visita
4757,529,2024-06-08,click
4758,794,2024-11-15,click
4759,431,2025-02-25,carrito
4760,660,2024-05-03,visita
4761,685,2024-08-16,click
4762,671,2025-03-06,visita
4763,332,2024-01-16,visita
4764,12,2024-04-15,carrito
4765,750,2024-06-13,visita
4766,635,2024-09-07,visita
4767,139,2025-02-21,visita
4768,527,2024-01-30,visita
4769,721,2025-03-03,click
4770,332,2025-01-15,checkout
4771,659,2024-02-06,visita
4772,202,2025-06-27,visita
4773,50,2025-08-07,visita
4774,286,2024-01-29,visita
4775,319,2024-08-08,visita
4776,451,2024-12-06,visita
4777,235,2024-01-09,visita
4778,254,2024-01-13,visita
4779,410,2025-09-01,visita
4780,73,2025-08-24,click
4781,84,2024-03-11,visita
4782,224,2025-02-20,checkout
4783,659,2024-09-17,visita
4784,705,2024-11-29,visita
4785,300,2025-06-10,visita
4786,361,2024-03-18,click
4787,665,2024-10-27,visita
4788,357,2025-09-01,visita
4789,236,2024-12-25,checkout
4790,737,2024-04-28,visita
4791,519,2024-06-07,visita
4792,404,2024-08-08,click
4793,384,2024-10-19,click
4794,422,2024-04-05,carrito
4795,331,2025-03-12,visita
4796,297,2025-09-03,visita
4797,685,2024-11-21,carrito
4798,529,2024-10-28,visita
4799,473,2024-03-15,carrito
4800,602,2025-06-27,click
4801,105,2025-06-20,click
4802,132,2025-07-18,visita
4803,171,2025-01-30,visita
4804,33,2025-02-27,click
4805,290,2024-07-08,visita
4806,305,2025-02-24,click
4807,220,2025-08-26,carrito
4808,294,2025-06-25,click
4809,240,2025-01-21,visita
4810,759,2024-11-03,visita
4811,193,2025-05-27,click
4812,289,2025-03-18,click
4813,392,2024-04-04,carrito
4814,708,2024-11-26,visita
4815,178,2024-03-22,click
4816,282,2025-06-25,carrito
4817,601,2025-02-20,visita
4818,211,2025-09-14,visita
4819,518,2024-07-07,carrito
4820,502,2024-11-25,click
4821,102,2024-11-27,checkout
4822,438,2024-02-23,visita
4823,397,2024-06-01,checkout
4824,390,2025-07-24,visita
4825,432,2025-01-19,visita
4826,452,2025-03-25,checkout
4827,70,2024-04-29,visita
4828,689,2025-06-20,visita
4829,598,2025-04-17,click
4830,258,2025-06-02,carrito
4831,147,2025-07-21,click
4832,201,2025-07-28,click
4833,7,2024-10-03,click
4834,621,2024-06-24,visita
