survey_id,date,customer_id,location,score,comment,category
2063,2024-03-16,592,Manta,8,trato amable,Trato
2064,2025-07-16,402,Guayaquil Norte,6,neutral,Trato
2065,2025-01-07,329,Quito Norte,9,flujo ágil,Tiempo de espera
2066,2024-05-30,142,Manta,4,producto defectuoso,Calidad
2067,2024-08-02,691,Manta,8,higiene adecuada,Limpieza
2068,2025-06-05,68,Quito Sur,7,trato correcto,Trato
2069,2024-05-22,81,Cuenca,8,personal atento,Trato
2070,2025-08-09,120,Manta,7,buena señalización,Instalaciones
2071,2024-08-05,174,Guayaquil Centro,6,funciona como se espera,Calidad
2072,2025-07-27,660,Manta,3,poco higiénico,Limpieza
2073,2025-04-22,556,Quito Sur,9,excelente atención,Trato
2074,2025-01-04,370,Quito Norte,8,personal atento,Trato
2075,2024-04-30,591,Guayaquil Norte,4,poca comodidad,Instalaciones
2076,2024-08-16,308,Manta,2,reparación fallida,Calidad
2077,2024-11-23,343,Guayaquil Norte,6,dentro de lo esperado,Tiempo de espera
2078,2024-10-27,87,Guayaquil Norte,10,personal atento,Trato
2079,2024-12-03,697,Manta,8,áreas cómodas,Instalaciones
2080,2024-01-28,527,Cuenca,2,trato malo,Trato
2081,2024-02-23,249,Manta,9,flujo ágil,Tiempo de espera
2082,2025-01-03,696,Quito Sur,9,rápidos en atender,Tiempo de espera
2083,2024-04-02,384,Cuenca,6,trato correcto,Trato
2084,2024-11-27,131,Guayaquil Centro,5,dentro de lo esperado,Tiempo de espera
2085,2024-11-15,345,Manta,8,estuvo bien,Trato
2086,2024-06-19,185,Quito Sur,9,servicio de alta calidad,Calidad
2087,2024-06-21,347,Quito Norte,4,poca comodidad,Instalaciones
2088,2024-05-19,531,Guayaquil Centro,3,desorden,Limpieza
2089,2025-03-02,556,Guayaquil Norte,8,muy limpio,Limpieza
2090,2024-11-26,714,Guayaquil Centro,8,buena señalización,Instalaciones
2091,2025-01-27,761,Guayaquil Centro,7,normal,Limpieza
2092,2025-03-23,93,Guayaquil Centro,2,baños descuidados,Limpieza
2093,2024-12-22,654,Guayaquil Centro,9,personal atento,Trato
2094,2025-03-22,463,Guayaquil Norte,7,espera moderada,Tiempo de espera
2095,2024-12-01,505,Cuenca,8,trato amable,Trato
2096,2024-10-08,2,Guayaquil Norte,9,sin demoras,Tiempo de espera
2097,2024-08-14,525,Cuenca,3,poco higiénico,Limpieza
2098,2024-01-19,715,Quito Sur,7,dentro de lo esperado,Tiempo de espera
2099,2025-05-21,485,Guayaquil Norte,5,fila eterna,Tiempo de espera
2100,2024-04-08,614,Manta,6,espera moderada,Tiempo de espera
2101,2024-05-22,41,Cuenca,6,suficiente,Instalaciones
2102,2025-05-10,604,Quito Sur,8,trato amable,Trato
2103,2024-05-09,610,Guayaquil Centro,7,ok en limpieza,Limpieza
2104,2025-03-04,128,Guayaquil Norte,10,personal atento,Trato
2105,2024-05-30,216,Guayaquil Norte,6,instalaciones normales,Instalaciones
2106,2024-07-19,573,Manta,9,descuento aplicado,Precio
2107,2024-05-20,78,Manta,7,instalaciones modernas,Instalaciones
2108,2025-06-08,281,Cuenca,6,fila eterna,Tiempo de espera
2109,2024-04-15,731,Manta,7,instalaciones modernas,Instalaciones
2110,2025-01-05,309,Cuenca,9,todo impecable,Limpieza
2111,2024-05-30,73,Quito Norte,9,asesor muy cordial,Trato
2112,2025-08-01,588,Quito Sur,8,rápidos en atender,Tiempo de espera
2113,2024-07-14,385,Manta,8,promociones útiles,Precio
2114,2024-11-28,373,Guayaquil Centro,9,higiene adecuada,Limpieza
2115,2025-07-16,573,Quito Sur,7,buena señalización,Instalaciones
2116,2025-05-07,492,Guayaquil Centro,8,ok en limpieza,Limpieza
2117,2025-01-27,127,Guayaquil Norte,7,trato amable,Trato
2118,2024-03-12,586,Quito Sur,6,espera moderada,Tiempo de espera
2119,2024-07-31,161,Quito Sur,10,ordenado y pulcro,Limpieza
2120,2025-06-09,697,Quito Sur,7,estuvo bien,Trato
2121,2024-02-20,679,Guayaquil Centro,9,servicio de alta calidad,Calidad
2122,2025-01-30,718,Quito Norte,5,desorden,Limpieza
2123,2024-12-11,185,Guayaquil Norte,10,rápidos en atender,Tiempo de espera
2124,2025-07-29,547,Manta,9,excelente atención,Trato
2125,2025-01-12,392,Guayaquil Centro,6,limpieza adecuada,Limpieza
2126,2024-09-06,553,Guayaquil Centro,9,asesor muy cordial,Trato
2127,2024-03-17,174,Quito Norte,9,flujo ágil,Tiempo de espera
2128,2025-07-26,698,Quito Sur,6,respuesta fría,Trato
2129,2025-05-09,194,Manta,8,promociones útiles,Precio
2130,2024-08-29,509,Guayaquil Centro,9,asesor muy cordial,Trato
2131,2024-07-02,172,Guayaquil Norte,7,neutral,Trato
2132,2024-09-06,239,Quito Sur,10,trato amable,Trato
2133,2025-01-23,800,Cuenca,5,calidad normal,Calidad
2134,2024-02-03,324,Guayaquil Norte,9,higiene adecuada,Limpieza
2135,2025-03-22,348,Quito Norte,7,ni caro ni barato,Precio
2136,2024-10-09,469,Quito Sur,7,ok en limpieza,Limpieza
2137,2024-02-18,578,Cuenca,8,limpieza adecuada,Limpieza
2138,2025-05-04,446,Quito Norte,5,poca comodidad,Instalaciones
2139,2024-11-27,535,Quito Sur,8,todo impecable,Limpieza
2140,2024-04-20,785,Quito Sur,8,personal atento,Trato
2141,2025-05-26,245,Quito Norte,8,higiene adecuada,Limpieza
2142,2025-04-13,55,Manta,9,resultado excelente,Calidad
2143,2024-08-24,68,Guayaquil Norte,7,dentro de lo esperado,Tiempo de espera
2144,2024-12-07,524,Quito Norte,9,trato amable,Trato
2145,2024-02-28,555,Guayaquil Norte,9,higiene adecuada,Limpieza
2146,2024-04-04,635,Guayaquil Norte,10,producto funciona perfecto,Calidad
2147,2025-02-03,793,Guayaquil Norte,1,respuesta fría,Trato
2148,2024-07-20,645,Manta,1,producto defectuoso,Calidad
2149,2024-07-13,615,Guayaquil Norte,8,diagnóstico acertado,Calidad
2150,2025-02-04,103,Quito Norte,7,espera moderada,Tiempo de espera
2151,2024-02-04,16,Guayaquil Centro,8,tiempo razonable,Tiempo de espera
2152,2024-04-27,107,Guayaquil Norte,10,higiene adecuada,Limpieza
2153,2025-03-02,296,Quito Sur,8,flujo ágil,Tiempo de espera
2154,2024-06-02,791,Guayaquil Norte,10,diagnóstico acertado,Calidad
2155,2024-07-16,17,Guayaquil Norte,6,instalaciones normales,Instalaciones
2156,2024-01-04,269,Cuenca,6,calidad normal,Calidad
2157,2024-09-27,32,Manta,8,personal atento,Trato
2158,2024-11-29,370,Quito Norte,9,trato amable,Trato
2159,2025-04-28,605,Guayaquil Centro,10,asesor muy cordial,Trato
2160,2024-11-06,711,Quito Sur,9,sala de espera excelente,Instalaciones
2161,2025-04-25,683,Quito Norte,9,instalaciones modernas,Instalaciones
2162,2025-02-14,632,Guayaquil Norte,7,trato correcto,Trato
2163,2024-11-16,10,Quito Sur,7,ok en limpieza,Limpieza
2164,2025-06-11,530,Quito Norte,9,rápidos en atender,Tiempo de espera
2165,2024-05-12,347,Manta,7,ni caro ni barato,Precio
2166,2024-09-04,80,Quito Sur,9,muy limpio,Limpieza
2167,2025-07-02,400,Cuenca,10,instalaciones modernas,Instalaciones
2168,2024-03-22,420,Cuenca,8,servicio de alta calidad,Calidad
2169,2025-03-07,358,Quito Norte,3,poco amables,Trato
2170,2024-12-31,599,Cuenca,7,funciona como se espera,Calidad
2171,2024-07-03,99,Guayaquil Norte,8,rápidos en atender,Tiempo de espera
2172,2024-02-24,716,Quito Norte,9,áreas cómodas,Instalaciones
2173,2025-03-29,615,Quito Sur,8,tiempo razonable,Tiempo de espera
2174,2025-01-10,725,Manta,3,poco higiénico,Limpieza
2175,2024-07-30,617,Quito Sur,9,tiempo razonable,Tiempo de espera
2176,2025-03-23,639,Quito Norte,4,mala calidad,Calidad
2177,2025-02-01,318,Guayaquil Norte,9,producto funciona perfecto,Calidad
2178,2024-12-20,509,Quito Sur,9,áreas cómodas,Instalaciones
2179,2025-06-25,701,Guayaquil Norte,4,respuesta fría,Trato
2180,2025-04-10,167,Guayaquil Centro,8,trato amable,Trato
2181,2024-02-16,565,Manta,9,personal atento,Trato
2182,2024-08-08,598,Cuenca,6,tardaron demasiado,Tiempo de espera
2183,2024-05-01,202,Cuenca,7,flujo ágil,Tiempo de espera
2184,2024-11-17,315,Manta,8,buena relación valor-precio,Precio
2185,2025-07-15,686,Guayaquil Norte,6,no escuchan,Trato
2186,2025-07-02,424,Manta,5,reparación fallida,Calidad
2187,2024-11-16,2,Manta,9,flujo ágil,Tiempo de espera
2188,2025-07-29,234,Quito Sur,4,producto defectuoso,Calidad
2189,2025-04-13,14,Quito Norte,4,demora innecesaria,Tiempo de espera
2190,2025-03-11,448,Cuenca,7,espera moderada,Tiempo de espera
2191,2025-03-26,433,Quito Sur,8,sin demoras,Tiempo de espera
2192,2025-01-26,332,Manta,9,promociones útiles,Precio
2193,2025-05-31,115,Guayaquil Centro,9,asesor muy cordial,Trato
2194,2025-06-07,345,Guayaquil Centro,10,flujo ágil,Tiempo de espera
2195,2024-01-23,233,Quito Norte,7,diagnóstico acertado,Calidad
2196,2024-09-29,644,Guayaquil Norte,6,estuvo bien,Trato
2197,2025-07-14,79,Guayaquil Norte,4,no escuchan,Trato
2198,2025-06-17,124,Quito Sur,10,todo impecable,Limpieza
2199,2024-03-15,419,Guayaquil Norte,9,diagnóstico acertado,Calidad
2200,2025-06-15,290,Quito Sur,7,descuento aplicado,Precio
2201,2024-03-12,594,Quito Norte,10,rápidos en atender,Tiempo de espera
2202,2024-02-22,159,Manta,7,ordenado y pulcro,Limpieza
2203,2025-02-11,641,Quito Sur,10,promociones útiles,Precio
2204,2024-01-19,735,Guayaquil Centro,4,falta señalización,Instalaciones
2205,2025-07-17,452,Quito Norte,6,dentro de lo esperado,Tiempo de espera
2206,2024-08-11,200,Quito Sur,7,trato amable,Trato
2207,2024-08-15,87,Guayaquil Norte,8,excelente atención,Trato
2208,2024-02-15,491,Guayaquil Norte,7,tiempo razonable,Tiempo de espera
2209,2025-04-08,58,Guayaquil Centro,6,funciona como se espera,Calidad
2210,2025-09-08,290,Manta,8,diagnóstico acertado,Calidad
2211,2025-04-15,579,Quito Norte,8,ok,Instalaciones
2212,2024-05-20,769,Quito Norte,8,servicio de alta calidad,Calidad
2213,2024-08-11,289,Guayaquil Norte,10,personal atento,Trato
2214,2024-12-01,663,Guayaquil Norte,0,mala calidad,Calidad
2215,2024-12-27,784,Manta,8,rápidos en atender,Tiempo de espera
2216,2024-12-08,539,Cuenca,9,todo impecable,Limpieza
2217,2024-03-23,401,Quito Norte,7,limpieza adecuada,Limpieza
2218,2025-06-09,476,Cuenca,5,ok en limpieza,Limpieza
2219,2024-05-30,188,Cuenca,8,sala de espera excelente,Instalaciones
2220,2024-12-18,770,Guayaquil Centro,9,excelente atención,Trato
2221,2024-04-07,731,Guayaquil Centro,9,buena señalización,Instalaciones
2222,2025-01-12,420,Guayaquil Norte,8,personal atento,Trato
2223,2024-01-11,237,Manta,7,sin demoras,Tiempo de espera
2224,2024-02-16,624,Manta,7,servicio de alta calidad,Calidad
2225,2024-10-27,279,Guayaquil Norte,9,excelente atención,Trato
2226,2024-05-17,741,Quito Sur,7,promociones útiles,Precio
2227,2024-05-22,180,Quito Norte,8,diagnóstico acertado,Calidad
2228,2025-05-03,182,Quito Sur,9,áreas cómodas,Instalaciones
2229,2024-10-02,569,Guayaquil Centro,6,normal,Limpieza
2230,2025-08-06,104,Guayaquil Norte,5,baños descuidados,Limpieza
2231,2024-06-21,304,Cuenca,7,espera moderada,Tiempo de espera
2232,2025-02-21,107,Quito Sur,8,áreas cómodas,Instalaciones
2233,2024-12-11,560,Cuenca,9,sin demoras,Tiempo de espera
2234,2025-07-17,402,Cuenca,10,áreas cómodas,Instalaciones
2235,2024-02-09,644,Quito Norte,4,sucio,Limpieza
2236,2024-05-24,456,Manta,5,limpieza adecuada,Limpieza
2237,2025-02-20,193,Manta,6,dentro de lo esperado,Tiempo de espera
2238,2025-03-30,70,Cuenca,9,asesor muy cordial,Trato
2239,2025-06-19,173,Guayaquil Centro,9,sin demoras,Tiempo de espera
2240,2025-08-07,468,Quito Norte,8,trato amable,Trato
2241,2025-02-14,177,Manta,7,ok en limpieza,Limpieza
2242,2024-12-11,397,Guayaquil Norte,8,todo impecable,Limpieza
2243,2024-01-08,72,Quito Norte,7,servicio de alta calidad,Calidad
2244,2024-05-26,699,Quito Norte,7,limpieza adecuada,Limpieza
2245,2025-09-03,87,Guayaquil Norte,10,personal atento,Trato
2246,2024-11-19,717,Guayaquil Centro,7,dentro de lo esperado,Tiempo de espera
2247,2024-05-08,539,Quito Norte,7,excelente atención,Trato
2248,2025-07-08,170,Quito Sur,8,ordenado y pulcro,Limpieza
2249,2024-12-15,645,Quito Sur,6,ok en limpieza,Limpieza
2250,2024-03-24,660,Guayaquil Norte,7,ok en limpieza,Limpieza
2251,2025-04-30,234,Quito Sur,8,asesor muy cordial,Trato
2252,2025-02-19,682,Manta,6,limpieza adecuada,Limpieza
2253,2024-03-30,285,Manta,9,trato amable,Trato
2254,2024-02-15,71,Manta,9,todo impecable,Limpieza
2255,2024-04-18,588,Cuenca,2,precio elevado,Precio
2256,2024-06-06,714,Guayaquil Centro,9,personal atento,Trato
2257,2025-03-30,3,Cuenca,1,baños descuidados,Limpieza
2258,2025-05-06,683,Cuenca,7,suficiente,Instalaciones
2259,2025-08-10,650,Guayaquil Centro,9,personal atento,Trato
2260,2024-04-29,777,Guayaquil Centro,10,flujo ágil,Tiempo de espera
2261,2024-08-08,796,Cuenca,6,trato correcto,Trato
2262,2025-08-29,436,Guayaquil Norte,9,excelente atención,Trato
2263,2025-07-15,62,Cuenca,9,asesor muy cordial,Trato
2264,2024-10-12,669,Guayaquil Norte,9,trato amable,Trato
2265,2025-07-28,754,Guayaquil Norte,7,servicio de alta calidad,Calidad
2266,2025-07-14,253,Quito Sur,7,promociones útiles,Precio
2267,2025-09-12,12,Manta,7,espera moderada,Tiempo de espera
2268,2024-10-18,232,Quito Norte,9,promociones útiles,Precio
2269,2025-03-11,660,Quito Norte,8,personal atento,Trato
2270,2024-10-20,431,Quito Sur,8,instalaciones modernas,Instalaciones
2271,2025-08-18,548,Guayaquil Norte,8,sin demoras,Tiempo de espera
2272,2024-06-09,784,Quito Norte,5,sucio,Limpieza
2273,2025-09-06,800,Manta,6,espera moderada,Tiempo de espera
2274,2024-10-31,602,Quito Norte,0,poco amables,Trato
2275,2025-07-24,673,Guayaquil Norte,6,instalaciones viejas,Instalaciones
2276,2025-05-19,766,Quito Sur,10,instalaciones modernas,Instalaciones
2277,2025-01-12,334,Cuenca,6,ni caro ni barato,Precio
2278,2024-06-13,729,Cuenca,9,higiene adecuada,Limpieza
2279,2025-09-04,467,Guayaquil Centro,7,áreas cómodas,Instalaciones
2280,2025-07-03,276,Guayaquil Norte,7,ok en limpieza,Limpieza
2281,2025-02-10,565,Quito Sur,9,buena señalización,Instalaciones
2282,2024-04-08,544,Quito Norte,2,desorden,Limpieza
2283,2024-04-11,394,Cuenca,4,respuesta fría,Trato
2284,2024-07-11,146,Cuenca,2,reparación fallida,Calidad
2285,2024-12-22,549,Cuenca,6,instalaciones normales,Instalaciones
2286,2024-06-24,746,Guayaquil Norte,8,rápidos en atender,Tiempo de espera
2287,2024-07-27,194,Guayaquil Centro,9,muy limpio,Limpieza
2288,2025-08-07,227,Cuenca,7,asesor muy cordial,Trato
2289,2025-05-08,747,Guayaquil Centro,6,limpieza adecuada,Limpieza
2290,2025-02-23,714,Quito Sur,8,descuento aplicado,Precio
2291,2024-02-23,71,Quito Sur,2,producto defectuoso,Calidad
2292,2025-03-19,92,Cuenca,9,buena señalización,Instalaciones
2293,2024-09-20,792,Cuenca,9,tiempo razonable,Tiempo de espera
2294,2024-01-20,323,Quito Sur,9,asesor muy cordial,Trato
2295,2024-03-08,144,Cuenca,5,instalaciones normales,Instalaciones
2296,2025-03-28,511,Quito Sur,10,personal atento,Trato
2297,2024-09-08,626,Manta,7,trato amable,Trato
2298,2024-04-04,170,Guayaquil Norte,8,asesor muy cordial,Trato
2299,2024-03-05,744,Quito Sur,9,instalaciones modernas,Instalaciones
2300,2024-06-21,555,Guayaquil Centro,10,asesor muy cordial,Trato
2301,2024-08-03,262,Quito Norte,10,flujo ágil,Tiempo de espera
2302,2024-02-12,711,Quito Sur,3,desorden,Limpieza
2303,2025-08-01,357,Guayaquil Centro,2,trato malo,Trato
2304,2025-05-03,226,Cuenca,2,poco higiénico,Limpieza
2305,2025-03-11,57,Guayaquil Norte,7,trato amable,Trato
2306,2024-03-29,755,Cuenca,7,ordenado y pulcro,Limpieza
2307,2025-08-25,475,Guayaquil Norte,8,sala de espera excelente,Instalaciones
2308,2024-02-15,467,Cuenca,10,ordenado y pulcro,Limpieza
2309,2025-04-22,232,Manta,8,buena relación valor-precio,Precio
2310,2025-05-01,679,Guayaquil Norte,8,buena relación valor-precio,Precio
2311,2024-08-11,787,Quito Norte,10,personal atento,Trato
2312,2024-04-16,788,Quito Norte,10,muy limpio,Limpieza
2313,2024-08-31,474,Guayaquil Centro,8,sala de espera excelente,Instalaciones
2314,2024-12-18,159,Manta,3,fila eterna,Tiempo de espera
2315,2025-07-25,447,Quito Sur,6,calidad normal,Calidad
2316,2025-07-19,523,Manta,6,suficiente,Instalaciones
2317,2025-01-22,474,Quito Norte,9,buena relación valor-precio,Precio
2318,2024-02-19,620,Manta,9,buena relación valor-precio,Precio
2319,2024-02-17,389,Guayaquil Norte,7,buena señalización,Instalaciones
2320,2025-03-15,531,Guayaquil Centro,6,trato correcto,Trato
2321,2024-03-06,213,Manta,9,sala de espera excelente,Instalaciones
2322,2024-09-27,536,Guayaquil Centro,8,personal atento,Trato
2323,2025-02-15,293,Quito Norte,7,trato correcto,Trato
2324,2024-07-24,678,Quito Norte,2,falta señalización,Instalaciones
2325,2024-04-14,782,Cuenca,8,dentro de lo esperado,Tiempo de espera
2326,2025-07-16,646,Quito Sur,8,ni caro ni barato,Precio
2327,2025-06-25,52,Cuenca,3,sucio,Limpieza
2328,2024-10-11,422,Cuenca,9,buena señalización,Instalaciones
2329,2024-06-16,568,Guayaquil Norte,8,áreas cómodas,Instalaciones
2330,2024-11-17,519,Quito Norte,10,trato amable,Trato
2331,2024-07-11,285,Quito Sur,5,dentro de lo esperado,Tiempo de espera
2332,2025-04-19,63,Manta,5,poco amables,Trato
2333,2024-05-31,438,Quito Sur,0,poco amables,Trato
2334,2024-04-03,565,Quito Sur,10,asesor muy cordial,Trato
2335,2025-01-30,429,Cuenca,9,buena relación valor-precio,Precio
2336,2025-01-05,628,Quito Sur,9,áreas cómodas,Instalaciones
2337,2025-03-20,492,Guayaquil Centro,10,tiempo razonable,Tiempo de espera
2338,2024-12-03,22,Manta,9,todo impecable,Limpieza
2339,2025-01-14,409,Manta,9,precio justo,Precio
2340,2025-07-15,154,Guayaquil Centro,7,calidad normal,Calidad
2341,2024-12-16,291,Quito Sur,7,asesor muy cordial,Trato
2342,2024-01-17,477,Quito Norte,10,flujo ágil,Tiempo de espera
2343,2024-04-27,520,Cuenca,6,poco amables,Trato
2344,2024-12-03,698,Quito Sur,9,todo impecable,Limpieza
2345,2024-11-29,774,Quito Norte,9,rápidos en atender,Tiempo de espera
2346,2024-03-12,47,Guayaquil Norte,8,muy limpio,Limpieza
2347,2024-09-16,125,Cuenca,7,limpieza adecuada,Limpieza
2348,2024-05-03,675,Manta,9,todo impecable,Limpieza
2349,2025-05-16,100,Quito Sur,9,buena señalización,Instalaciones
2350,2024-05-02,60,Quito Sur,7,trato correcto,Trato
2351,2024-05-28,460,Cuenca,3,instalaciones viejas,Instalaciones
2352,2025-09-13,254,Manta,6,suficiente,Instalaciones
2353,2024-11-21,52,Manta,6,estuvo bien,Trato
2354,2024-05-04,359,Guayaquil Norte,7,excelente atención,Trato
2355,2024-08-08,459,Guayaquil Norte,8,rápidos en atender,Tiempo de espera
2356,2024-07-22,415,Manta,6,estuvo bien,Trato
2357,2024-09-17,126,Cuenca,9,buena relación valor-precio,Precio
2358,2025-05-13,358,Guayaquil Norte,6,trato malo,Trato
2359,2025-05-05,263,Guayaquil Norte,9,tiempo razonable,Tiempo de espera
2360,2025-07-05,790,Quito Sur,7,sala de espera excelente,Instalaciones
2361,2025-08-30,765,Manta,6,trato correcto,Trato
2362,2024-02-19,143,Quito Norte,7,calidad normal,Calidad
2363,2024-03-08,133,Quito Sur,4,trato malo,Trato
2364,2024-10-30,301,Guayaquil Centro,5,espera moderada,Tiempo de espera
2365,2024-12-08,543,Cuenca,7,estuvo bien,Trato
2366,2025-04-23,34,Manta,10,excelente atención,Trato
2367,2025-02-04,259,Cuenca,4,falta señalización,Instalaciones
2368,2025-08-12,352,Guayaquil Centro,8,trato amable,Trato
2369,2024-01-12,312,Guayaquil Centro,8,espera moderada,Tiempo de espera
2370,2024-03-22,667,Guayaquil Centro,5,no escuchan,Trato
2371,2024-10-28,132,Quito Norte,10,resultado excelente,Calidad
2372,2024-01-21,91,Quito Sur,8,trato amable,Trato
2373,2025-07-02,196,Guayaquil Centro,8,rápidos en atender,Tiempo de espera
2374,2025-02-12,325,Cuenca,8,producto funciona perfecto,Calidad
2375,2024-03-05,57,Quito Norte,8,trato correcto,Trato
2376,2024-11-28,516,Quito Norte,4,no escuchan,Trato
2377,2025-06-20,316,Cuenca,8,buena señalización,Instalaciones
2378,2025-05-14,706,Manta,8,trato amable,Trato
2379,2025-06-15,558,Cuenca,8,todo impecable,Limpieza
2380,2025-06-01,237,Guayaquil Norte,4,demora innecesaria,Tiempo de espera
2381,2024-04-18,434,Quito Norte,6,normal,Limpieza
2382,2025-03-22,287,Quito Norte,1,respuesta fría,Trato
2383,2025-01-22,155,Quito Sur,8,espera moderada,Tiempo de espera
2384,2024-11-19,372,Quito Norte,7,ok en limpieza,Limpieza
2385,2024-09-06,539,Quito Sur,3,mala calidad,Calidad
2386,2024-08-27,733,Quito Norte,8,áreas cómodas,Instalaciones
2387,2025-08-05,135,Quito Sur,6,ok en limpieza,Limpieza
2388,2025-08-02,302,Guayaquil Norte,4,producto defectuoso,Calidad
2389,2024-10-07,499,Quito Sur,7,calidad normal,Calidad
2390,2024-09-14,339,Cuenca,6,funciona como se espera,Calidad
2391,2024-08-26,603,Quito Sur,9,ordenado y pulcro,Limpieza
2392,2024-08-12,652,Guayaquil Centro,9,tiempo razonable,Tiempo de espera
2393,2024-07-03,268,Guayaquil Norte,10,diagnóstico acertado,Calidad
2394,2025-04-28,538,Quito Norte,8,servicio de alta calidad,Calidad
2395,2024-07-05,757,Guayaquil Centro,6,trato malo,Trato
2396,2025-08-15,742,Manta,9,producto funciona perfecto,Calidad
2397,2024-08-16,501,Guayaquil Centro,0,no solucionaron,Calidad
2398,2024-04-16,680,Guayaquil Centro,10,muy limpio,Limpieza
2399,2024-04-27,491,Quito Sur,7,flujo ágil,Tiempo de espera
2400,2024-11-02,286,Guayaquil Norte,3,sin aire acondicionado,Instalaciones
2401,2024-04-08,355,Cuenca,9,diagnóstico acertado,Calidad
2402,2024-07-21,51,Manta,9,flujo ágil,Tiempo de espera
2403,2025-04-20,651,Guayaquil Norte,7,sala de espera excelente,Instalaciones
2404,2024-06-27,182,Guayaquil Norte,7,precio estándar,Precio
2405,2024-03-14,136,Quito Norte,7,trato correcto,Trato
2406,2025-01-14,327,Cuenca,7,diagnóstico acertado,Calidad
2407,2025-01-21,44,Guayaquil Norte,8,tiempo razonable,Tiempo de espera
2408,2024-01-30,683,Guayaquil Norte,5,sucio,Limpieza
2409,2025-06-04,362,Quito Norte,7,producto funciona perfecto,Calidad
2410,2024-07-06,576,Quito Sur,8,todo impecable,Limpieza
2411,2025-04-09,407,Guayaquil Centro,8,producto funciona perfecto,Calidad
2412,2025-06-04,690,Guayaquil Norte,9,tiempo razonable,Tiempo de espera
2413,2024-08-31,108,Guayaquil Norte,8,servicio de alta calidad,Calidad
2414,2024-01-18,139,Quito Norte,7,servicio de alta calidad,Calidad
2415,2024-02-22,30,Manta,3,producto defectuoso,Calidad
2416,2024-05-19,361,Quito Sur,7,sala de espera excelente,Instalaciones
2417,2024-06-04,415,Cuenca,1,poco higiénico,Limpieza
2418,2024-02-16,166,Guayaquil Centro,9,asesor muy cordial,Trato
2419,2025-08-07,524,Manta,8,trato amable,Trato
2420,2025-07-08,639,Guayaquil Norte,9,áreas cómodas,Instalaciones
2421,2024-07-04,266,Quito Sur,8,todo impecable,Limpieza
2422,2024-02-05,165,Quito Norte,1,instalaciones viejas,Instalaciones
2423,2024-12-24,489,Guayaquil Norte,6,calidad normal,Calidad
2424,2024-12-02,567,Manta,6,mucha espera,Tiempo de espera
2425,2024-02-28,423,Quito Sur,8,neutral,Trato
2426,2025-06-30,421,Cuenca,10,rápidos en atender,Tiempo de espera
2427,2024-08-23,481,Quito Norte,9,resultado excelente,Calidad
2428,2024-06-03,228,Guayaquil Norte,10,precio justo,Precio
2429,2025-03-04,64,Guayaquil Norte,7,dentro de lo esperado,Tiempo de espera
2430,2024-11-11,572,Quito Sur,8,rápidos en atender,Tiempo de espera
2431,2025-08-19,422,Guayaquil Centro,8,sala de espera excelente,Instalaciones
2432,2025-04-22,241,Manta,8,espera moderada,Tiempo de espera
2433,2025-03-17,470,Quito Norte,10,resultado excelente,Calidad
2434,2024-04-20,205,Manta,6,fila eterna,Tiempo de espera
2435,2025-09-07,449,Guayaquil Centro,4,poco higiénico,Limpieza
2436,2024-06-06,247,Guayaquil Norte,4,instalaciones viejas,Instalaciones
2437,2024-07-24,598,Quito Norte,1,no respetaron promoción,Precio
2438,2024-12-02,22,Guayaquil Centro,7,trato amable,Trato
2439,2025-03-30,136,Quito Sur,9,áreas cómodas,Instalaciones
2440,2025-05-10,40,Guayaquil Centro,1,no escuchan,Trato
2441,2024-03-17,442,Cuenca,8,instalaciones modernas,Instalaciones
2442,2025-03-20,70,Cuenca,7,calidad normal,Calidad
2443,2024-06-26,631,Quito Norte,9,sala de espera excelente,Instalaciones
2444,2025-09-10,435,Guayaquil Norte,5,poco higiénico,Limpieza
2445,2024-09-26,521,Quito Norte,8,descuento aplicado,Precio
2446,2024-07-29,590,Quito Norte,9,asesor muy cordial,Trato
2447,2025-04-15,48,Cuenca,6,espera moderada,Tiempo de espera
2448,2025-03-09,703,Quito Sur,4,desorden,Limpieza
2449,2025-05-31,796,Guayaquil Centro,8,producto funciona perfecto,Calidad
2450,2025-09-08,120,Guayaquil Norte,10,trato amable,Trato
2451,2025-04-12,360,Cuenca,5,normal,Limpieza
2452,2024-12-21,469,Quito Sur,8,todo impecable,Limpieza
2453,2024-09-24,290,Guayaquil Norte,6,estuvo bien,Trato
2454,2024-01-12,487,Guayaquil Norte,8,rápidos en atender,Tiempo de espera
2455,2024-09-12,605,Manta,9,higiene adecuada,Limpieza
2456,2024-06-26,83,Quito Sur,8,muy limpio,Limpieza
2457,2024-02-03,752,Guayaquil Norte,9,descuento aplicado,Precio
2458,2024-10-13,448,Quito Norte,9,rápidos en atender,Tiempo de espera
2459,2025-07-01,358,Quito Norte,8,personal atento,Trato
2460,2025-05-26,392,Cuenca,9,trato amable,Trato
2461,2024-10-24,271,Cuenca,8,higiene adecuada,Limpieza
2462,2024-11-02,476,Manta,7,estuvo bien,Trato
2463,2025-01-24,295,Guayaquil Centro,6,limpieza adecuada,Limpieza
2464,2024-05-13,157,Quito Sur,6,instalaciones normales,Instalaciones
2465,2024-04-07,711,Guayaquil Centro,8,higiene adecuada,Limpieza
2466,2025-03-28,773,Guayaquil Centro,10,producto funciona perfecto,Calidad
2467,2024-05-06,117,Guayaquil Centro,8,diagnóstico acertado,Calidad
