tx_id,customer_id,product_id,date,quantity,revenue_usd
2877,41,23,2025-01-08,1,25.17
2878,186,60,2024-11-03,1,20.06
2879,444,14,2024-11-21,1,30.47
2880,550,35,2024-05-03,1,40.43
2881,288,58,2025-05-18,3,112.89
2882,422,41,2024-12-04,1,75.37
2883,299,15,2025-04-12,1,19.7
2884,598,36,2024-12-28,2,92.2
2885,736,40,2025-03-15,1,38.59
2886,432,6,2024-10-29,1,32.51
2887,115,31,2024-05-30,1,28.8
2888,358,12,2024-07-06,1,38.56
2889,678,49,2024-12-15,1,28.02
2890,240,59,2024-08-27,2,89.97
2891,252,54,2024-07-06,2,51.03
2892,475,10,2025-08-15,1,25.89
2893,774,17,2024-03-26,1,51.55
2894,75,44,2025-05-20,1,31.39
2895,439,56,2025-09-14,1,31.19
2896,784,43,2025-07-10,1,36.95
2897,452,48,2024-04-03,1,26.73
2898,374,31,2025-01-17,1,30.88
2899,120,41,2024-03-16,2,156.78
2900,91,26,2024-03-05,1,22.12
2901,383,20,2025-01-15,1,42.83
2902,526,17,2024-01-22,2,88.23
2903,215,56,2024-05-11,1,26.33
2904,67,44,2025-06-05,3,89.0
2905,244,24,2025-04-11,2,63.88
2906,171,54,2025-03-19,2,53.76
2907,26,55,2024-05-12,1,36.15
2908,197,24,2024-10-20,2,61.52
2909,631,18,2024-11-17,2,71.78
2910,447,9,2025-03-11,2,55.42
2911,596,10,2025-07-15,2,56.37
2912,506,18,2024-07-26,1,36.01
2913,125,18,2025-03-14,1,36.33
2914,589,38,2024-10-28,4,95.56
2915,591,42,2024-10-10,1,33.82
2916,43,54,2024-03-17,1,28.96
2917,215,54,2024-06-08,3,82.57
2918,569,50,2024-11-29,2,50.68
2919,59,6,2024-06-08,2,63.34
2920,499,60,2025-06-19,1,19.29
2921,777,53,2024-07-27,1,44.83
2922,386,12,2025-06-08,2,75.97
2923,313,13,2024-02-19,1,52.37
2924,238,14,2024-05-21,3,101.87
2925,33,33,2024-03-25,2,53.38
2926,726,35,2025-05-23,3,121.64
2927,368,8,2025-06-10,3,84.54
2928,485,21,2025-02-04,2,104.89
2929,721,36,2024-02-08,2,87.91
2930,431,45,2025-06-01,3,62.73
2931,565,3,2025-01-30,2,127.36
2932,727,38,2024-12-21,1,24.45
2933,46,19,2024-07-10,1,30.46
2934,792,60,2025-01-22,1,21.43
2935,618,4,2025-07-19,1,61.42
2936,684,13,2025-07-07,1,53.75
2937,35,9,2024-06-15,1,28.23
2938,579,33,2024-01-18,3,86.59
2939,399,2,2024-06-17,2,133.59
2940,228,42,2024-04-25,1,33.09
2941,575,43,2025-03-22,1,38.11
2942,535,12,2024-01-14,3,111.98
2943,420,51,2025-05-15,1,58.86
2944,44,14,2025-05-02,1,29.88
2945,85,14,2024-05-04,1,33.66
2946,416,51,2024-03-17,1,52.54
2947,601,38,2025-04-19,1,24.98
2948,225,3,2025-04-11,1,64.15
2949,178,25,2025-05-08,2,62.54
2950,633,6,2025-03-13,2,69.61
2951,589,19,2025-04-24,1,30.32
2952,700,3,2025-02-10,1,63.52
2953,378,58,2025-05-27,2,74.76
2954,601,49,2025-07-22,3,83.24
2955,615,16,2024-09-24,1,42.08
2956,506,59,2024-03-04,1,38.67
2957,121,10,2024-12-12,1,25.65
2958,544,53,2024-01-16,1,41.93
2959,696,32,2025-08-20,2,133.26
2960,466,60,2025-02-08,1,18.22
2961,299,51,2025-03-18,3,159.48
2962,671,54,2025-07-06,2,56.41
2963,637,56,2024-08-09,1,30.71
2964,33,1,2024-09-03,1,46.64
2965,476,39,2024-04-09,1,47.24
2966,543,54,2024-05-10,2,53.74
2967,91,3,2025-08-27,2,127.98
2968,231,6,2024-05-17,2,63.07
2969,384,49,2025-02-24,1,27.63
2970,611,2,2025-07-20,3,225.91
2971,369,47,2025-06-03,1,46.97
2972,114,35,2025-03-02,1,38.3
2973,474,12,2025-02-25,2,87.21
2974,189,45,2024-04-24,1,21.41
2975,799,45,2025-03-29,1,22.06
2976,643,49,2024-04-05,2,53.58
2977,557,31,2024-12-27,1,28.92
2978,382,7,2024-04-04,2,148.24
2979,540,35,2025-09-07,1,36.53
2980,188,24,2025-04-23,3,87.69
2981,207,31,2024-05-28,2,57.19
2982,481,12,2024-07-30,1,38.73
2983,344,40,2025-06-10,2,76.09
2984,745,16,2025-04-04,2,77.0
2985,425,20,2025-05-24,1,43.86
2986,402,1,2025-03-05,1,53.28
2987,409,15,2025-05-09,2,41.54
2988,446,46,2025-04-26,1,38.7
2989,371,55,2025-05-20,1,37.05
2990,790,1,2024-08-07,1,51.05
2991,357,19,2025-07-12,1,32.2
2992,296,11,2024-07-30,1,36.99
2993,66,6,2024-07-29,1,34.49
2994,365,10,2024-04-02,1,24.25
2995,530,10,2024-02-12,1,24.09
2996,682,18,2025-06-07,1,35.2
2997,332,12,2024-11-09,1,42.29
2998,193,58,2025-03-31,2,72.29
2999,573,15,2025-09-03,1,21.88
3000,114,8,2025-06-16,1,26.19
3001,11,42,2025-09-05,3,96.9
3002,91,52,2025-07-15,1,30.09
3003,457,20,2025-07-17,1,38.39
3004,763,58,2024-07-04,1,34.87
3005,797,39,2025-06-25,1,39.88
3006,188,27,2024-07-08,1,43.41
3007,88,46,2024-06-03,1,38.37
3008,65,34,2025-03-02,4,105.02
3009,39,19,2025-04-23,1,33.73
3010,783,56,2025-06-07,1,25.96
3011,574,58,2024-01-22,1,37.78
3012,784,34,2024-10-11,1,28.02
3013,71,40,2025-01-19,2,84.04
3014,271,31,2024-03-17,1,30.73
3015,544,46,2024-06-04,2,65.83
3016,173,31,2024-06-13,1,32.68
3017,12,21,2025-01-10,2,112.35
3018,574,3,2024-05-12,1,57.46
3019,206,5,2024-02-05,2,79.22
3020,714,49,2024-02-27,2,54.47
3021,166,13,2024-09-27,1,49.72
3022,8,45,2024-05-06,3,73.71
3023,218,23,2024-11-17,1,21.02
3024,87,33,2025-04-27,1,30.38
3025,133,23,2025-03-30,2,44.11
3026,757,8,2025-05-19,1,30.49
3027,799,33,2024-03-15,4,116.87
3028,176,32,2024-03-07,1,61.62
3029,241,37,2025-06-23,2,63.22
3030,161,11,2024-08-10,1,37.51
3031,329,8,2024-08-13,4,114.14
3032,739,13,2024-12-08,1,44.74
3033,629,2,2024-11-28,1,68.78
3034,70,50,2025-01-12,1,22.51
3035,587,60,2025-01-05,1,21.34
3036,90,24,2024-10-20,1,28.2
3037,520,23,2024-09-01,1,24.8
3038,713,26,2025-08-29,2,41.79
3039,739,38,2024-09-25,1,26.7
3040,144,15,2024-11-03,2,39.11
3041,771,54,2024-01-17,1,24.07
3042,153,41,2025-07-12,1,70.75
3043,274,46,2024-03-25,1,36.7
3044,337,1,2025-05-03,1,54.59
3045,527,31,2025-07-25,2,60.85
3046,768,50,2024-03-15,1,25.67
3047,523,10,2024-09-22,1,27.33
3048,604,45,2024-09-22,2,43.48
3049,500,14,2024-06-14,2,60.23
3050,238,30,2025-01-07,1,34.39
3051,766,57,2024-01-04,2,39.58
3052,754,18,2024-09-30,1,36.7
3053,568,49,2024-01-09,3,76.25
3054,748,41,2024-04-25,1,68.25
3055,721,34,2025-05-22,1,30.01
3056,482,43,2024-10-23,1,34.98
3057,521,59,2025-07-23,1,45.13
3058,638,29,2024-03-15,2,83.22
3059,175,53,2025-05-24,1,38.96
3060,134,20,2024-09-27,3,126.41
3061,729,8,2025-02-12,1,25.81
3062,22,5,2024-09-18,1,37.38
3063,255,3,2025-07-06,4,236.93
3064,704,13,2025-04-21,3,141.21
3065,404,58,2024-11-27,1,31.95
3066,588,11,2025-06-22,1,35.63
3067,687,26,2025-05-25,1,19.01
3068,531,33,2025-07-05,1,30.26
3069,221,17,2025-05-22,2,105.19
3070,163,55,2024-12-13,2,63.99
3071,715,18,2024-03-20,1,34.38
3072,523,41,2025-08-09,2,154.06
3073,186,43,2025-06-14,1,34.54
3074,8,59,2025-03-30,1,37.23
3075,304,28,2024-07-29,1,27.39
3076,359,30,2024-03-03,3,99.78
3077,80,19,2024-09-18,1,34.36
3078,466,53,2024-06-02,3,130.12
3079,34,20,2025-09-02,1,42.82
3080,422,56,2024-05-10,1,27.12
3081,264,33,2025-03-21,1,30.38
3082,381,34,2025-04-06,4,122.43
3083,681,35,2024-12-20,3,123.35
3084,698,1,2024-04-23,1,54.99
3085,90,1,2024-09-27,1,47.23
3086,424,7,2024-03-20,1,80.24
3087,256,36,2024-07-15,2,100.58
3088,772,46,2024-11-21,1,33.75
3089,540,58,2024-03-18,2,75.32
3090,744,54,2024-02-12,1,24.45
3091,88,38,2024-09-07,1,25.63
3092,708,55,2024-12-14,1,37.22
3093,234,9,2024-11-28,1,27.62
3094,758,29,2025-07-30,1,38.79
3095,182,9,2024-04-04,1,26.24
3096,247,59,2025-05-01,1,40.39
3097,82,1,2025-07-24,2,104.15
3098,46,8,2025-04-05,1,30.01
3099,684,9,2024-09-29,2,54.7
3100,768,9,2024-12-18,1,26.54
3101,768,48,2024-11-19,1,27.42
3102,771,35,2025-08-12,2,80.92
3103,54,40,2025-07-02,1,40.55
3104,397,33,2025-09-08,1,28.5
3105,266,19,2024-11-13,2,63.78
3106,673,27,2024-11-19,1,40.28
3107,668,58,2024-05-02,1,35.81
3108,187,44,2025-08-26,2,52.58
3109,519,55,2024-04-19,3,108.23
3110,296,39,2025-01-12,1,43.26
3111,743,50,2024-12-30,2,50.64
3112,690,50,2024-03-05,3,68.0
3113,109,31,2024-10-02,1,29.1
3114,587,39,2025-02-10,1,45.3
3115,334,30,2024-05-14,1,36.66
3116,551,52,2025-08-25,1,29.28
3117,702,57,2025-03-31,1,18.27
3118,289,19,2024-10-08,1,33.42
3119,189,41,2024-04-25,2,133.77
3120,553,55,2024-01-29,1,32.93
3121,247,9,2025-01-03,1,27.32
3122,17,58,2025-07-02,1,33.2
3123,328,19,2024-11-06,1,35.12
3124,512,5,2024-09-12,1,39.34
3125,223,33,2024-01-16,4,120.62
3126,616,17,2025-04-29,1,49.62
3127,578,44,2024-06-07,3,93.36
3128,127,33,2024-12-04,1,29.99
3129,94,9,2024-05-05,1,28.96
3130,716,7,2025-09-01,1,80.31
3131,44,39,2025-05-19,1,39.95
3132,243,42,2024-11-03,1,31.4
3133,113,53,2025-02-14,1,41.02
3134,84,31,2024-02-17,1,30.0
3135,124,24,2024-08-14,1,31.21
3136,130,59,2024-02-17,1,44.46
3137,600,7,2025-03-10,1,82.88
3138,662,51,2024-05-29,1,58.46
3139,769,43,2024-10-29,2,75.92
3140,689,32,2024-08-25,1,55.52
3141,410,31,2024-08-05,3,97.24
3142,396,56,2024-06-25,1,26.59
3143,63,22,2025-06-11,1,31.78
3144,213,38,2025-09-02,1,23.41
3145,505,48,2025-07-18,1,23.6
3146,546,17,2024-10-11,1,45.14
3147,223,34,2024-08-06,2,55.44
3148,469,1,2025-02-04,4,196.45
3149,534,43,2024-06-02,1,37.62
3150,215,34,2025-06-04,1,28.78
3151,721,38,2025-08-16,3,72.69
3152,63,30,2025-06-05,2,78.05
3153,705,30,2024-01-08,5,180.47
3154,529,1,2024-02-14,1,52.59
3155,697,28,2024-05-02,2,59.66
3156,763,17,2025-02-24,1,45.97
3157,322,19,2024-12-28,2,66.21
3158,221,32,2024-10-28,1,61.55
3159,475,16,2024-11-14,2,73.01
3160,381,35,2025-05-27,1,39.17
3161,325,11,2024-10-26,1,35.14
3162,385,34,2024-04-22,5,152.86
3163,328,45,2024-05-27,1,23.8
3164,486,52,2025-09-06,1,28.82
3165,426,29,2024-12-24,1,37.32
3166,371,30,2025-02-28,1,40.25
3167,401,59,2025-05-29,1,44.77
3168,785,24,2024-06-29,2,56.29
3169,379,9,2024-01-08,1,30.61
3170,58,13,2024-11-20,1,44.57
3171,349,59,2024-06-30,1,38.21
3172,682,31,2025-05-19,1,29.34
3173,135,46,2025-02-24,1,38.9
3174,231,16,2024-11-21,1,40.99
3175,703,1,2024-12-01,1,49.35
3176,284,2,2024-08-02,1,73.64
3177,773,46,2024-10-27,1,36.74
3178,271,16,2025-02-18,3,115.19
3179,150,1,2024-01-21,4,192.76
3180,562,15,2024-02-22,2,44.9
3181,84,19,2025-03-09,1,34.82
3182,649,48,2024-05-28,1,25.84
3183,634,38,2024-03-20,3,75.05
3184,790,15,2024-06-10,2,40.72
3185,185,16,2024-09-04,1,35.38
3186,76,3,2025-07-18,2,109.89
3187,742,6,2024-08-05,2,63.63
3188,193,55,2024-06-27,2,69.04
3189,39,59,2024-03-30,1,45.22
3190,293,10,2024-03-09,1,27.24
3191,164,43,2024-05-23,1,40.72
3192,89,25,2024-11-05,2,70.47
3193,101,55,2024-01-02,1,35.65
3194,558,19,2024-12-10,1,36.28
3195,767,3,2024-02-08,1,62.65
3196,102,36,2024-05-09,1,46.87
3197,520,48,2024-07-22,3,76.75
3198,386,18,2024-08-04,1,33.66
3199,720,46,2024-04-27,1,34.57
3200,159,9,2024-02-09,1,26.28
3201,606,30,2024-09-20,5,197.8
3202,163,49,2025-07-05,1,25.65
3203,736,60,2024-01-25,1,20.52
3204,203,17,2024-02-13,1,48.31
3205,486,41,2025-01-05,1,74.01
3206,712,29,2024-01-10,1,42.86
3207,168,54,2025-08-01,1,27.72
3208,370,57,2025-06-15,1,17.23
3209,133,42,2025-03-03,1,31.72
3210,666,48,2025-06-12,1,24.28
3211,469,50,2025-05-16,1,25.29
3212,34,13,2025-07-14,2,107.37
3213,509,27,2024-07-31,3,143.74
3214,344,52,2025-02-07,3,88.75
3215,31,15,2024-11-15,3,61.18
3216,766,14,2025-04-12,1,35.13
3217,230,55,2025-06-10,3,105.22
3218,129,6,2025-06-12,2,62.97
3219,222,48,2024-04-10,1,26.57
3220,800,58,2025-01-31,2,64.67
3221,464,11,2025-09-15,3,105.19
3222,510,42,2024-04-04,2,69.3
3223,355,55,2024-04-25,2,73.31
3224,32,37,2024-07-06,2,66.05
3225,415,55,2024-11-07,1,35.55
3226,680,10,2025-07-19,1,24.83
3227,584,38,2025-09-03,1,25.6
3228,138,52,2024-05-28,1,27.85
3229,595,37,2025-09-03,1,31.62
3230,136,13,2024-04-03,3,142.49
3231,272,46,2025-09-05,1,35.54
3232,261,60,2025-05-13,2,38.97
3233,787,20,2025-02-14,2,82.12
3234,92,20,2024-02-26,3,134.63
3235,14,41,2024-11-20,3,231.0
3236,547,58,2024-03-16,1,35.72
3237,289,27,2024-03-25,2,93.79
3238,79,58,2025-06-05,1,38.59
3239,607,51,2024-04-29,3,168.87
3240,651,58,2025-07-12,1,32.58
3241,351,34,2024-08-01,1,28.91
3242,149,12,2024-08-12,1,36.54
3243,429,10,2024-12-25,2,49.31
3244,572,12,2025-01-25,1,37.95
3245,438,48,2024-01-01,1,24.91
3246,81,27,2024-03-03,1,47.04
3247,24,8,2024-05-15,1,29.6
3248,192,8,2024-11-02,1,29.45
3249,589,34,2024-11-27,1,30.83
3250,538,16,2024-02-01,1,36.68
3251,533,8,2024-07-15,3,85.18
3252,693,13,2025-02-18,1,49.82
3253,42,6,2025-08-16,1,34.91
3254,491,46,2025-01-16,1,34.16
3255,50,39,2024-07-03,1,44.11
3256,81,5,2025-08-26,1,36.83
3257,565,36,2024-01-28,1,46.36
3258,797,26,2024-04-24,3,57.31
3259,247,35,2025-06-11,2,82.1
3260,367,60,2024-09-15,1,17.66
3261,724,2,2025-09-10,1,68.62
3262,480,17,2025-03-23,2,103.59
3263,307,34,2025-07-19,1,25.36
3264,388,4,2025-07-31,2,115.26
3265,404,6,2025-03-06,1,30.27
3266,135,7,2025-02-12,1,76.4
3267,519,37,2024-10-13,2,71.21
3268,407,48,2024-01-12,1,27.45
3269,391,4,2024-07-23,1,54.64
3270,250,40,2024-08-24,1,44.61
3271,17,37,2024-07-16,1,37.06
3272,180,20,2024-12-26,1,45.24
3273,756,8,2024-01-22,1,30.16
3274,94,7,2024-12-24,2,151.8
3275,630,54,2024-03-09,1,25.42
3276,620,29,2024-01-30,2,82.81
3277,36,13,2024-11-30,1,46.09
3278,796,21,2024-06-01,2,124.01
3279,11,6,2024-01-13,2,63.16
3280,536,26,2025-09-12,1,22.08
3281,537,44,2025-03-04,1,26.41
3282,184,37,2024-12-23,1,35.17
3283,222,17,2024-07-09,1,49.89
3284,342,49,2025-03-26,1,26.72
3285,429,30,2024-05-07,2,72.12
3286,240,5,2025-08-06,1,35.45
3287,287,51,2024-06-26,2,105.67
3288,490,24,2025-07-16,1,27.6
3289,496,37,2025-04-04,1,36.02
3290,505,16,2024-01-06,2,76.17
3291,578,58,2024-11-15,1,32.54
3292,211,54,2024-02-13,1,26.95
3293,411,41,2024-12-13,1,65.26
3294,269,27,2025-07-09,2,87.28
3295,152,56,2025-06-23,2,56.78
3296,366,27,2025-06-25,3,137.23
3297,150,34,2025-07-31,1,30.63
3298,368,13,2025-05-12,1,45.69
3299,343,49,2025-02-27,3,78.47
3300,639,22,2024-02-07,3,110.26
3301,563,14,2024-05-14,3,97.33
3302,603,30,2024-03-04,2,66.36
3303,93,12,2025-01-24,1,40.28
3304,732,9,2025-03-21,1,29.58
3305,371,4,2025-09-13,2,107.9
3306,264,15,2025-08-28,1,20.54
3307,223,16,2024-11-28,1,36.9
3308,14,35,2025-08-19,2,80.64
3309,108,32,2025-03-07,1,65.61
3310,341,1,2024-12-26,1,45.3
3311,417,34,2025-05-16,1,26.41
3312,344,13,2024-12-14,1,48.97
3313,709,55,2024-07-04,2,75.64
3314,235,51,2024-11-24,1,55.79
3315,504,24,2025-05-26,1,26.84
3316,121,27,2024-08-18,2,82.51
3317,14,44,2025-05-18,2,63.09
3318,119,30,2025-09-04,1,36.93
3319,767,26,2025-07-23,1,22.71
3320,508,5,2024-04-17,1,37.36
3321,714,49,2024-12-31,1,28.31
3322,532,39,2024-06-20,1,41.51
3323,630,57,2024-02-13,4,79.62
3324,447,13,2024-10-06,1,48.33
3325,489,24,2024-06-29,2,54.68
3326,142,51,2024-09-29,1,58.05
3327,800,51,2024-11-19,1,54.81
3328,345,39,2024-12-02,1,41.04
3329,20,16,2024-03-31,1,34.64
3330,318,44,2024-11-30,1,29.93
3331,105,13,2025-08-08,1,46.22
3332,787,16,2024-02-21,1,38.44
3333,780,31,2025-03-07,3,94.35
3334,224,12,2024-05-04,1,37.96
3335,455,16,2025-03-05,1,39.36
3336,753,55,2025-08-11,1,32.01
3337,598,9,2024-04-06,4,104.75
3338,293,9,2024-03-08,1,29.53
3339,740,60,2025-04-28,1,19.37
3340,26,10,2025-04-03,2,56.22
3341,212,45,2024-09-17,1,24.79
3342,196,20,2025-04-22,1,39.89
3343,610,34,2024-07-21,1,25.66
3344,543,4,2024-11-18,2,107.06
3345,685,1,2024-02-21,2,104.55
3346,498,7,2024-05-22,4,330.66
3347,633,48,2024-06-30,1,27.94
3348,442,2,2024-03-02,1,69.43
3349,686,17,2024-07-18,1,49.29
3350,594,60,2025-09-01,1,21.42
3351,506,52,2024-12-12,1,29.33
3352,354,7,2024-10-08,3,230.82
3353,350,5,2025-07-04,1,36.68
3354,726,60,2024-03-02,1,21.23
3355,678,46,2025-06-08,2,71.7
3356,622,16,2024-03-02,1,35.63
3357,611,23,2024-08-15,1,22.09
3358,156,6,2025-08-02,2,59.29
3359,761,19,2025-04-07,2,64.94
3360,481,8,2024-01-10,1,28.7
3361,573,8,2024-09-28,1,28.3
3362,462,17,2024-12-14,1,48.41
3363,367,40,2025-07-16,1,41.31
3364,448,17,2025-04-07,2,93.83
3365,728,28,2024-08-23,4,109.8
3366,367,22,2024-03-04,4,132.76
3367,397,20,2024-08-08,1,42.2
3368,207,1,2024-06-27,1,47.23
3369,702,18,2024-06-07,1,34.51
3370,338,30,2024-03-05,2,67.86
3371,737,46,2024-11-24,3,104.73
3372,665,49,2024-05-23,1,28.39
3373,502,59,2024-05-13,1,44.37
3374,445,18,2025-01-21,1,31.75
3375,673,34,2024-06-03,1,28.15
3376,540,34,2024-10-28,1,28.33
3377,105,4,2025-07-25,2,118.94
3378,735,59,2024-04-05,1,40.36
3379,407,57,2025-04-03,1,19.46
3380,18,10,2024-05-12,1,28.89
3381,19,16,2025-07-21,1,38.93
3382,278,34,2024-06-22,1,29.32
3383,234,34,2025-04-30,4,104.61
3384,4,32,2024-02-07,1,60.66
3385,498,39,2024-03-12,1,40.16
3386,410,42,2025-07-21,1,34.85
3387,521,22,2025-07-05,1,34.73
3388,237,54,2024-05-26,1,28.77
3389,699,51,2025-03-19,1,56.72
3390,120,10,2024-05-01,5,126.6
3391,328,18,2025-03-01,1,33.82
3392,714,49,2025-02-04,1,29.59
3393,57,34,2024-08-15,1,27.04
3394,649,4,2024-11-24,1,55.98
3395,553,47,2025-08-04,1,47.2
3396,34,46,2024-12-16,2,68.85
3397,586,39,2024-11-21,2,83.85
3398,391,20,2024-01-16,1,44.18
3399,379,11,2025-06-22,1,39.32
3400,654,31,2025-01-25,1,28.88
3401,789,18,2024-10-19,2,70.44
3402,404,26,2025-04-27,1,22.77
3403,159,22,2024-08-23,1,35.73
3404,516,7,2024-06-04,1,77.17
3405,423,2,2024-09-30,1,72.45
3406,395,41,2025-08-08,1,70.26
3407,93,19,2024-07-29,1,35.32
3408,602,57,2025-04-15,3,60.96
3409,325,2,2024-03-11,1,71.3
3410,253,45,2024-12-11,1,23.65
3411,666,10,2024-06-27,1,25.0
3412,234,32,2024-05-19,2,130.42
3413,278,59,2025-08-01,1,44.99
3414,331,45,2024-11-22,1,20.9
3415,531,10,2024-10-10,1,27.71
3416,638,43,2024-03-26,3,103.26
3417,428,43,2025-05-10,3,102.45
3418,551,49,2024-11-13,1,25.41
3419,395,23,2024-01-22,1,24.96
3420,236,32,2024-01-06,1,58.35
3421,508,53,2024-06-17,1,40.3
3422,457,38,2025-04-10,1,24.73
3423,740,32,2025-01-16,3,190.97
3424,114,15,2025-04-18,2,45.16
3425,709,14,2024-12-05,1,31.26
3426,56,19,2024-10-03,2,69.6
3427,401,60,2024-10-16,1,20.09
3428,487,19,2024-03-13,1,32.5
3429,592,3,2025-01-16,3,176.55
3430,604,11,2025-02-08,1,38.86
3431,133,24,2024-08-18,1,28.77
3432,388,11,2025-05-30,1,35.42
3433,456,54,2024-10-17,1,27.91
3434,599,44,2025-06-24,1,28.43
3435,74,44,2024-01-27,2,62.06
3436,20,8,2025-03-22,2,61.68
3437,318,31,2024-05-17,2,59.05
3438,146,28,2024-08-25,1,28.09
3439,373,30,2024-03-13,1,39.27
3440,431,45,2024-05-15,1,20.42
3441,484,40,2024-06-04,1,38.76
3442,22,57,2024-10-15,1,19.34
3443,144,59,2024-06-19,2,83.04
3444,156,58,2024-02-12,1,38.29
3445,781,56,2024-03-09,1,29.19
3446,758,40,2024-10-29,1,44.18
3447,24,7,2024-11-03,1,76.28
3448,330,21,2024-01-03,2,117.6
3449,300,47,2024-04-05,1,43.23
3450,718,40,2024-10-29,1,42.2
3451,375,38,2024-12-02,2,48.42
3452,228,52,2025-02-06,1,25.65
3453,374,51,2024-08-14,1,59.31
3454,204,46,2025-03-13,1,38.14
3455,607,29,2025-04-26,1,36.91
3456,319,52,2024-06-03,1,30.05
3457,481,15,2024-04-07,1,20.62
3458,411,17,2025-03-08,1,47.0
3459,738,52,2025-01-03,1,30.97
3460,774,24,2024-05-24,1,29.84
3461,747,35,2025-02-01,1,36.07
3462,185,1,2024-12-16,2,105.65
3463,540,20,2024-12-29,2,84.77
3464,796,1,2024-06-08,3,140.45
3465,39,20,2025-04-13,3,134.07
3466,297,2,2025-01-03,2,146.68
3467,9,44,2024-12-13,1,27.01
3468,500,52,2024-04-03,1,29.94
3469,160,54,2025-08-04,2,54.94
3470,780,45,2025-05-04,1,23.91
3471,773,36,2024-06-13,1,49.37
3472,435,32,2024-11-17,1,59.8
3473,487,37,2025-05-11,1,35.57
3474,696,48,2025-05-05,1,24.91
3475,343,38,2024-08-03,2,48.91
3476,385,44,2025-01-21,2,53.8
3477,6,58,2024-04-19,1,38.37
3478,391,23,2025-03-19,1,22.16
3479,620,37,2024-02-04,1,32.64
3480,774,35,2024-10-17,1,38.52
3481,531,5,2025-08-08,1,42.94
3482,220,24,2025-02-18,3,83.2
3483,737,3,2025-04-04,2,117.65
3484,432,40,2024-04-30,1,43.69
3485,200,55,2025-07-11,4,155.49
3486,160,47,2024-08-10,1,44.46
3487,622,32,2025-04-18,5,301.84
3488,527,24,2025-05-16,1,31.59
3489,469,28,2025-05-13,1,29.56
3490,642,16,2024-06-30,1,41.28
3491,245,50,2024-02-12,2,48.2
3492,391,40,2025-09-03,2,80.97
3493,783,37,2024-11-30,5,168.85
3494,308,39,2024-07-18,2,83.13
3495,379,54,2025-05-20,2,55.62
3496,600,42,2024-04-17,2,68.77
3497,287,15,2024-01-05,2,43.41
3498,318,58,2024-01-22,1,33.19
3499,538,5,2024-08-16,2,84.41
3500,786,57,2025-01-30,2,35.07
3501,500,25,2025-02-03,1,36.06
3502,458,47,2024-09-07,2,97.65
3503,372,52,2025-03-05,2,56.14
3504,296,24,2024-12-16,1,29.32
3505,158,27,2024-07-28,2,80.9
3506,683,4,2024-07-06,1,56.48
3507,82,51,2025-07-26,3,177.28
3508,521,42,2025-07-22,2,63.17
3509,307,49,2024-05-18,1,26.42
3510,392,58,2025-05-26,3,104.24
3511,225,49,2024-09-13,1,27.48
3512,128,55,2025-06-26,1,37.33
3513,658,33,2025-04-02,1,26.64
3514,750,41,2024-07-08,2,149.74
3515,4,49,2024-12-31,1,29.17
3516,721,37,2024-10-14,5,188.11
3517,190,4,2025-07-08,2,117.15
3518,54,21,2024-09-25,1,52.19
3519,617,48,2025-01-04,1,25.54
3520,761,13,2025-01-19,1,45.81
3521,202,3,2025-08-22,1,60.8
3522,79,36,2025-08-16,4,174.22
3523,425,44,2025-07-15,1,29.67
3524,691,59,2025-03-09,1,40.78
3525,9,34,2025-03-05,1,29.45
3526,632,37,2025-02-21,1,36.23
3527,361,59,2024-08-30,1,37.59
3528,419,39,2024-06-28,1,47.13
3529,10,53,2024-06-12,1,39.82
3530,423,37,2024-05-14,1,31.73
3531,492,55,2024-08-07,3,104.07
3532,319,13,2024-09-14,1,51.01
3533,110,3,2024-04-19,4,222.21
3534,311,18,2024-11-20,1,31.85
3535,542,56,2024-06-25,2,61.44
3536,464,19,2024-03-06,1,33.05
3537,382,5,2024-11-20,2,80.97
3538,363,51,2025-07-01,1,56.28
3539,154,19,2024-02-14,1,32.8
3540,435,38,2025-05-25,2,50.16
3541,742,7,2024-05-17,3,258.61
3542,50,21,2024-12-09,1,60.32
3543,68,18,2024-06-08,1,36.8
3544,708,7,2024-06-13,2,170.79
3545,413,27,2024-02-27,2,82.15
3546,90,56,2024-12-26,1,26.36
3547,36,59,2025-04-09,5,202.43
3548,599,21,2025-06-07,1,57.27
3549,518,42,2025-05-23,1,33.02
3550,408,60,2024-11-04,2,35.72
3551,416,37,2025-07-01,1,34.2
3552,354,23,2024-12-10,1,23.42
3553,444,56,2025-02-15,1,27.92
3554,216,6,2024-12-29,1,33.42
3555,743,13,2025-05-03,1,50.77
3556,226,19,2024-04-22,1,35.74
3557,593,39,2024-09-06,1,42.96
3558,119,40,2025-05-13,1,44.99
3559,659,13,2024-09-02,1,45.38
3560,662,41,2024-08-14,2,158.52
3561,495,15,2025-07-27,2,43.39
3562,311,60,2024-12-02,1,19.24
3563,287,26,2025-04-13,1,19.97
3564,739,13,2025-04-16,1,47.39
3565,641,32,2024-04-03,4,256.51
3566,800,26,2025-06-24,2,44.12
3567,201,49,2024-11-04,1,28.84
3568,537,32,2025-08-16,2,129.33
3569,54,13,2025-06-10,1,51.01
3570,408,52,2025-05-25,2,59.06
3571,763,58,2024-09-26,1,38.56
3572,508,17,2024-10-18,1,45.25
3573,613,48,2024-02-20,2,53.67
3574,738,16,2025-05-20,1,38.69
